time,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.game_rotation_vector#mean,android.sensor.game_rotation_vector#min,android.sensor.game_rotation_vector#max,android.sensor.game_rotation_vector#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,android.sensor.gyroscope_uncalibrated#mean,android.sensor.gyroscope_uncalibrated#min,android.sensor.gyroscope_uncalibrated#max,android.sensor.gyroscope_uncalibrated#std,android.sensor.linear_acceleration#mean,android.sensor.linear_acceleration#min,android.sensor.linear_acceleration#max,android.sensor.linear_acceleration#std,android.sensor.orientation#mean,android.sensor.orientation#min,android.sensor.orientation#max,android.sensor.orientation#std,android.sensor.rotation_vector#mean,android.sensor.rotation_vector#min,android.sensor.rotation_vector#max,android.sensor.rotation_vector#std,sound#mean,sound#min,sound#max,sound#std,speed#mean,speed#min,speed#max,speed#std,target
111,9.646502968,9.512916412,9.862216383,0.095445523,0.816845773,0.813745424,0.820255572,0.002604483,0.014303868,0.002888791,0.028257781,0.005575055,0.034452409,0.031516717,0.037166961,0.002382467,0.104495466,0.0318811,0.177109831,0.10269222,42.13397134,42.12789027,42.14005241,0.008599937,0.358142705,0.357580811,0.358702853,0.000313866,88.82510242,88.82510242,88.82510242,3.564368224,0,0,0,0,Train
57,9.52164099,9.427046481,9.661921491,0.034688379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.40318607,54.40318607,54.40318607,1.543535889,0,0,0,0,Still
302,9.932505087,8.088412762,11.64694763,0.924663529,0.9347793,0.93315749,0.936401111,0.002293586,0.030006096,0.003484922,0.07107024,0.016061952,0.05271501,0.019021793,0.086653905,0.028235488,0.673587907,0.451738542,1.033239164,0.314289301,39.47730817,39.09816783,39.8564485,0.536185402,0.35053539,0.348991741,0.352893913,0.001620105,0,0,0,0,33.75,33.75,33.75,0.176776695,Car
334,9.814973036,9.774200253,9.852194647,0.015677331,0.111304419,0.111075239,0.111584049,0.000170644,0.001655257,0,0.003533083,0.000797276,0.016217066,0.013642042,0.018512323,0.000897887,0.021905979,0.003194281,0.046082071,0.009210798,352.8687524,352.1201734,353.3265417,0.27784659,0.062683371,0.058728366,0.06915395,0.002405615,0,0,0,0,0,0,0,0,Still
88,10.11110927,9.107697609,11.17526783,0.603429556,0.961444512,0.961444512,0.961444512,0.000351783,0.045349441,0.011910019,0.163496398,0.03227575,0.042180936,0.012514024,0.120209793,0.024297164,0.919638572,0.919638572,0.919638572,0.046550009,154.153238,151.8634678,156.571092,1.373321538,0.959915661,0.959915661,0.959915661,0.002424375,83.73178183,83.73178183,83.73178183,0.773636945,18.856907,18.856907,18.856907,0.033895871,Car
28,13.07385025,5.28369617,23.44068774,5.675785316,0.923292773,0.897960677,0.95307851,0.022822091,1.701321501,0.176261998,4.00345623,0.911095894,1.723953693,0.542013247,4.066432662,0.999601116,4.681748471,2.99254797,8.674878787,2.688104302,199.9227952,197.4011125,202.4444778,3.566197841,0.957143879,0.936885091,0.977566313,0.015520247,89.70505634,89.70505634,89.70505634,0.244118162,1.25,1.25,1.25,0,Walking
27,9.674227655,8.490583836,10.44257587,0.652765729,0.647391934,0.629261471,0.682368356,0.030297278,0.181485536,0.044164253,0.479543901,0.10858953,0.11565501,0.053604196,0.164899412,0.056742043,0.858816044,0.123414856,1.554827114,0.567206937,244.2559586,244.2559586,244.2559586,57.48224745,0.919414035,0.911933168,0.932144623,0.005148781,89.74955513,89.74955513,89.74955513,0,9.75,9.75,9.75,0,Bus
3,10.08270486,8.079220592,13.00060227,0.466114124,0.742380856,0.618939074,0.780282684,0.027181453,0.305411082,0.005834694,1.365661152,0.26509918,0.308633639,0.010328122,1.373143246,0.265622926,0.775605722,0.052842893,4.382065089,0.662095505,164.7945268,150.2104757,177.9793086,7.227103055,0.970773327,0.944314939,0.988563377,0.012695096,0,0,0,0,0,0,0,0,Bus
192,9.992286635,9.949376355,10.01210689,0.016856377,0.961715365,0.961642536,0.961880257,9.33E-05,0.006511509,0.000637956,0.014735393,0.00307527,0.036333544,0.031307994,0.043080052,0.003596005,0.031983915,0.020269004,0.052483026,0.017813125,200.628704,200.6238763,200.6335318,0.006827431,0.970891184,0.970752048,0.971154375,0.000174525,77.92721691,77.92721691,77.92721691,3.32595933,0,0,0,0,Still
108,9.442800001,5.436646039,14.88170755,4.099152007,0.965217515,0.957537762,0.975869547,0.008500478,0.529343592,0.231648449,1.323680339,0.261299438,0.653724703,0.408229669,1.109594808,0.256562199,3.743037598,3.743037598,3.743037598,0.861277034,305.0553959,304.0023169,306.1084748,1.48927857,0.761392944,0.738331395,0.78352267,0.017321624,73.17548642,73.17548642,73.17548642,3.664410601,0.395,0.39,0.4,0.007071068,Walking
176,9.903083997,9.200437523,10.88107345,0.383283885,0.99998542,0.99998542,0.99998542,0.000510449,0.101518221,0.00976331,0.213587509,0.052700976,0.084752474,0.028860607,0.156579387,0.043074921,0.608978394,0.608978394,0.608978394,0.085650238,348.7155475,334.4075806,367.535892,11.67284291,0.999947836,0.999947836,0.999947836,0.000741957,89.4352193,89.4352193,89.4352193,1.714434315,6.162378,6.162378,6.162378,1.553174187,Car
13,9.769727082,9.329197717,10.20373515,0.236711416,0.362061469,0.360428096,0.364010101,0.000858789,0.027302766,0.003533083,0.063640081,0.015108155,0.031989733,0.006985406,0.063782568,0.014400668,0.24883985,0.02234696,0.511820671,0.117705289,133.3767624,132.7418588,134.1701933,0.31363156,0.911483706,0.909145336,0.914205462,0.001108793,0,0,0,0,0,0,0,0,Bus
23,10.06940344,7.541507299,11.9302571,1.101057003,0.905239147,0.887572165,0.923846819,0.017552114,0.230612025,0.021623987,0.416951246,0.119318427,0.292068769,0.18887862,0.564516467,0.154807817,1.347348639,1.125056671,1.569640606,0.314368315,321.1148125,321.1148125,321.1148125,1.52688454,0.987178139,0.976746122,0.993648604,0.006073836,89.76860903,89.7569024,89.78031566,0.016555672,0,0,0,0,Bus
161,9.857828015,9.756082401,9.954804001,0.049477932,0.703025585,0.701701556,0.703352737,0.000414995,0.022461242,0.022461242,0.022461242,0.118335791,0.068949338,0.068949338,0.068949338,0.184980566,0.907937322,0.907937322,0.907937322,0.314893941,179.531133,179.3001039,180.1826701,0.317513091,0.999679205,0.99958896,0.99976945,0.000127626,83.23155222,83.23155222,83.23155222,0.226563928,0.1390201,0.1390201,0.1390201,0,Still
473,9.710599014,8.573260719,12.58475222,1.120023153,0.326647559,0.314082481,0.356032823,0.01635792,0.084240314,0.016006659,0.161338777,0.038700174,0.123039237,0.083439899,0.17042296,0.035803024,0.616664913,0.616664913,0.616664913,0.249351559,56.08792877,53.57072401,58.61162609,2.52045731,0.514963797,0.480993683,0.533855538,0.018656784,89.78876278,89.78876278,89.78876278,0.000993908,13,13,13,0,Car
61,9.626554615,9.520754649,9.858949631,0.094180247,0.851968884,0.851343752,0.852314064,0.000352029,0.009989109,0.002642063,0.021989148,0.00486601,0.040654538,0.033037312,0.047038343,0.005761748,0.117149413,0.025222474,0.236454033,0.10824438,44.6560298,44.56380673,44.74825287,0.130423122,0.379541778,0.378125119,0.381398555,0.000975958,89.65146948,89.65146948,89.65146948,0.007604274,0,0,0,0,Train
243,9.698380978,8.749757872,10.73045508,0.588232444,0.779667015,0.775924764,0.786509954,0.003693136,0.075629408,0.019514046,0.210176755,0.049695166,0.107406394,0.026564237,0.311833217,0.120483098,0.428890633,0.341304567,0.516476699,0.123865402,163.1294178,158.4275303,165.9173686,4.095336961,0.981796984,0.980982805,0.982851744,0.00062906,89.79832626,89.79832626,89.79832626,0.013130846,30.75,30.75,30.75,0,Car
96,9.816497582,9.780397253,9.862915045,0.015765344,0.01793649,0.017606135,0.018220111,0.000165975,0.001546104,0,0.003368662,0.000763302,0.016145776,0.014252267,0.018634517,0.000912256,0.021723582,0.00304433,0.056725128,0.011184957,353.870504,352.7554586,354.4546446,0.388150961,0.053993692,0.048995485,0.063638756,0.003350172,0,0,0,0,0,0,0,0,Still
52,9.652414977,8.899544655,10.53719401,0.475268124,0.565699423,0.507491437,0.642657261,0.046309475,0.216778477,0.031437009,0.479908739,0.104187417,0.167404367,0.107579192,0.305006699,0.07174568,1.353823167,0.617402996,1.724024678,0.637761685,305.3032023,304.4273091,306.1790955,1.23870008,0.748575781,0.663513918,0.869445425,0.070312625,86.77948302,86.77948302,86.77948302,0,8,8,8,0,Bus
79,10.42006836,4.951968568,16.15711753,3.272625982,0,0,0,0,0,0,0,0,0,0,0,0,2.400815548,2.400815548,2.400815548,0.087263621,114.5808353,114.5808353,114.5808353,196.9064675,0,0,0,0,0,0,0,0,0,0,0,0,Walking
3,9.776093759,9.46937438,10.23503766,0.196970673,0.99997388,0.999958858,0.999989699,1.54E-05,0.027577058,0.00760751,0.064516691,0.01681719,0.029660438,0.01054558,0.075865978,0.015377763,0.230897656,0.230897656,0.230897656,7.667410325,179.4932922,179.3271126,179.7431603,0.170503907,0.999019071,0.999019071,0.999019071,0.113159204,77.10311154,77.10311154,77.10311154,3.333381877,0,0,0,0,Train
379,9.813997447,9.765744498,9.85576956,0.017295585,0.134698779,0.13442331,0.134982373,0.000171798,0.001641127,0,0.003013023,0.000681994,0.01615793,0.013642042,0.018234391,0.000854785,0.022141996,0.005149095,0.046756173,0.008638799,353.2432433,352.5142957,353.8694148,0.316586667,0.059509986,0.054017297,0.06576711,0.002738645,0,0,0,0,0,0,0,0,Still
67,10.06123775,9.330424881,11.32488137,0.552718576,0.66695898,0.66646972,0.667253195,0.000426603,0.017418467,0.003764037,0.043498879,0.008574886,0.028689482,0.023267737,0.033311324,0.005069348,0.429488915,0.266927073,0.542383199,0.123028192,41.67496595,41.67496595,41.67496595,0.151622259,0.368032468,0.365639755,0.369742916,0.00213497,0,0,0,0,30.25,30.25,30.25,0,Car
106,9.787402006,6.99198002,15.14714577,1.39156383,0.616126961,0.600102653,0.632151268,0.022661793,0.072659592,0.072659592,0.072659592,0.007570132,0.124813869,0.098960172,0.160684267,0.032058021,0.395113886,0.395113886,0.395113886,0.674885225,287.6548315,287.6548315,287.6548315,0.161450056,0.695759315,0.695759315,0.695759315,0.005472891,82.52977141,82.52977141,82.52977141,0.951800966,12.94875775,12.8668375,13.030678,0.115852729,Bus
31,9.66185123,8.887559977,10.41706081,0.435127815,0.951468451,0.932175027,0.988034387,0.021442496,0.240647417,0.021666008,0.566439084,0.132349832,0.250227168,0.076562822,0.547692563,0.158863584,0.671337663,0.320188231,1.022487094,0.496600289,157.7703663,146.4341938,176.6034535,16.42251061,0.829906007,0.788268658,0.872619424,0.023058086,89.78200574,89.78200574,89.78200574,0.010171437,4.75,4.75,4.75,0,Bus
20,9.696606984,9.598492273,9.789970544,0.066847586,0.77679126,0.766023616,0.786046997,0.006904584,0.105020415,0.032134318,0.336612487,0.062828552,0.140530266,0.058382827,0.315108841,0.076864649,0.33748838,0.071191335,0.702232642,0.261172939,389.1763649,384.1117372,393.3578477,4.685893577,0.999204786,0.997926534,0.999709381,0.000659331,87.3093853,87.3093853,87.3093853,0.014563849,0,0,0,0,Bus
125,9.801498398,9.766768212,9.830116273,0.021288623,0.977341694,0.977162828,0.977507049,0.000129104,0.01004282,0.001565123,0.066506062,0.01307174,0.039906951,0.033972689,0.045850437,0.003445746,0.013523671,0.005610955,0.02788999,0.008801899,351.5983102,351.2739531,351.8953256,0.241673195,0.876760886,0.876023874,0.877255985,0.000491786,86.3353374,86.3353374,86.3353374,1.010040658,0,0,0,0,Still
49,9.939657965,9.081605857,11.84514266,0.678912359,0.633711957,0.633404342,0.634019572,0.000435033,0.025748909,0.005326322,0.044038091,0.0118115,0.03393533,0.012871639,0.062497532,0.012160973,0.283228062,0.283228062,0.283228062,0.299750072,226.5768439,225.9358256,227.3626707,0.384274125,0.958035374,0.958035374,0.958035374,0.000853988,79.31217284,77.56123963,81.06310606,2.476193502,14.305418,14.305418,14.305418,0,Car
58,9.106651026,8.048300061,10.17185286,0.604853008,0.99260254,0.991677161,0.992926375,0.000525222,0.02820775,0.008649862,0.060239318,0.020752589,0.062350743,0.030526227,0.093901205,0.0243211,0.833028623,0.833028623,0.833028623,0.228748413,212.7813903,211.6947827,213.8002857,0.638600531,0.958701252,0.956679582,0.960722922,0.002859073,71.66170733,71.66170733,71.66170733,0.149747512,7.780161,7.780161,7.780161,0,Bus
389,10.19999043,10.13064332,10.27154774,0.030128809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.69628741,62.69628741,62.69628741,1.006611253,0,0,0,0,Car
38,9.574711049,9.322561685,9.725352681,0.108727238,0.612637758,0.609636431,0.617008355,0.002591216,0.020978497,0.002267099,0.058211576,0.012365943,0.037640169,0.032143084,0.045180934,0.006754913,0.157317536,0.151089763,0.163216675,0.006070132,135.9898224,134.2820622,141.225784,2.99379632,0.876835919,0.870646133,0.880363542,0.004020818,89.78594798,89.78594798,89.78594798,0.014161619,6.75,6.75,6.75,0,Bus
344,10.02166572,9.51045777,10.87867752,0.445285064,0.897136539,0.896021483,0.898671029,0.000890492,0.025870864,0.003432821,0.060618914,0.015013569,0.044843791,0.02082051,0.076468807,0.024309014,0.870969275,0.184608619,1.883622946,0.690383063,352.8671393,352.2365181,353.652387,0.720488149,0.303994431,0.299786143,0.308398361,0.002536838,89.80422786,89.80422786,89.80422786,0.028986972,32.75,32.75,32.75,0,Car
25,9.345876833,5.312132805,11.77338111,1.823321242,0.933075457,0.933075457,0.933075457,0.001633581,0.158099552,0.031778128,0.314928997,0.087171566,0.153307345,0.070239885,0.292756883,0.078082946,0.79031872,0.543637262,1.010013849,0.234356516,177.9357676,176.8853768,179.7830406,1.272230764,0.912421684,0.911600684,0.913387739,0.000759854,89.76170303,89.76170303,89.76170303,0,0,0,0,0,Bus
365,10.34742901,10.1554109,10.55014974,0.12931561,0.808641419,0.808641419,0.808641419,0.001853005,0.126440378,0.007128762,1.033333562,0.236586014,0.070260407,0.070260407,0.070260407,0.048557847,0.109779565,0.109779565,0.109779565,0.189166985,137.8089841,137.8089841,137.8089841,0.695358058,0.873262047,0.859167945,0.88735615,0.019932071,22.92256071,22.92256071,22.92256071,26.72316209,0,0,0,0,Train
76,9.841115186,8.567716318,11.76059981,0.624157494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.93768951,65.93768951,65.93768951,0.859748238,47.31609,47.31609,47.31609,0,Train
157,10.17091146,10.12644213,10.20368011,0.022747159,0.994600449,0.994260351,0.994982597,0.000309084,0.006963546,0.001402232,0.015913476,0.003649445,0.03977337,0.034861047,0.045924505,0.003721649,0.0334725,0.015263433,0.065304298,0.020891714,201.6113116,200.9382187,201.8573231,0.378948385,0.992731048,0.992456671,0.992968901,0.000169748,84.12734124,84.12734124,84.12734124,1.003641072,0,0,0,0,Train
219,9.515851579,8.199327062,11.32030682,0.994922214,0.805115067,0.790956333,0.825433,0.014399866,0.129729936,0.02740258,0.397028429,0.110026539,0.082992514,0.032302151,0.148816332,0.059713103,1.278649869,0.727796419,1.803055581,0.43924071,367.255793,365.5895206,368.1577373,1.444673845,0.95565922,0.950047877,0.968254924,0.006216338,89.89394246,89.89394246,89.89394246,0.030696943,30.75,30.75,30.75,0,Car
258,9.531127809,8.677130919,10.53438462,0.434550884,0.980767268,0.976444408,0.983564377,0.003062601,0.060143269,0.012491069,0.219539241,0.045894452,0.059786936,0.030556741,0.116550358,0.024825902,0.612634694,0.580402164,0.644867223,0.04558368,291.8501322,291.1142723,292.1515542,0.348269387,0.653102688,0.647011549,0.670135991,0.007770794,89.76170303,89.76170303,89.76170303,0.54663232,22.75,22.75,22.75,0,Car
13,8.864354683,3.592426999,14.38029099,4.805546968,0.947500288,0.940008835,0.953157687,0.004617456,0.485832125,0.132593332,1.151499852,0.259255646,0.419320935,0.20115977,0.772488939,0.155653784,5.664718889,5.664718889,5.664718889,1.646033147,281.1420716,252.8687654,304.640825,26.21419093,0.735203289,0.731980296,0.741486795,0.005442283,56.62459388,56.62459388,56.62459388,0,0,0,0,0,Walking
22,10.36779896,9.084819685,11.49471087,0.719328611,0.99235134,0.990737607,0.993205502,0.001098868,0.216375359,0.123682304,0.32288547,0.069884161,0.051603448,0.051603448,0.051603448,0.130123362,1.454124428,0.294150482,2.737075935,0.81415699,263.9958314,262.9592987,265.756102,1.53244074,0.798703523,0.79197984,0.805874638,0.006958196,59.44405677,59.44405677,59.44405677,0,6.7562265,6.7562265,6.7562265,0,Bus
133,9.827310732,9.803438806,9.861133311,0.015061639,0.215418628,0.215109209,0.215888604,0.000331668,0.001460623,0,0.002382004,0.00070015,0.017085383,0.016155536,0.018109496,0.000684723,0.02395172,0.02192396,0.025979481,0.002867686,195.1228214,194.4746591,195.6625027,0.305006188,0.991391943,0.990989308,0.992098805,0.000486533,46.44438589,46.44438589,46.44438589,4.214005079,0,0,0,0,Still
9,9.815261826,9.067398006,10.68947247,0.295521023,0.965287608,0.964526238,0.966590655,0.001133806,0.020734503,0.007146011,0.027242459,0.008229604,0.026477516,0.015177682,0.04198007,0.009137004,0.168647318,0.168647318,0.168647318,0.658832942,97.10175225,91.63507317,103.5843728,3.048059554,0.708403181,0.708403181,0.708403181,0.017085334,77.43612729,77.43612729,77.43612729,3.264571464,12.616002,12.616002,12.616002,0,Car
34,10.52702222,10.18231246,10.86463629,0.341217254,0.884609572,0.831181822,0.91413617,0.031104874,0.159567976,0.034878728,0.279712043,0.069141889,0.224031457,0.16089905,0.290362398,0.064790914,1.481635571,0.921039649,2.316797263,0.558240098,31.85983289,31.85983289,31.85983289,1.137988584,0.341791147,0.302344254,0.380789628,0.028655241,89.76931156,89.75577246,89.78285066,0.019147179,10.25,10.25,10.25,0,Bus
478,9.339225607,7.902764896,11.91216798,0.903673871,0.796114966,0.687241098,0.999947904,0.176661556,0.47483845,0.106413863,0.843263036,0.521031047,0.393500302,0.393500302,0.393500302,0.527394053,1.029550929,1.029550929,1.029550929,0.559641635,224.3937749,181.0417134,291.2213616,58.7214947,0.887630193,0.651115803,0.999011863,0.16410796,32.25567713,32.25567713,32.25567713,0,0,0,0,0,Walking
119,9.744789168,8.707000915,11.00423244,0.774537301,0.682973566,0.681259363,0.684003891,0.000961701,0.031093203,0.004531526,0.060077901,0.015118155,0.029927062,0.020561891,0.037414955,0.00767565,0.281449954,0.216393758,0.366360062,0.06238161,332.8595444,331.8412547,334.82898,1.705911654,0.355237865,0.350226342,0.361562691,0.004984778,89.74305043,89.74305043,89.74305043,0.0139642,28.5,28.5,28.5,0,Car
48,10.0018499,8.951065228,10.94982092,0.906088512,0.625944731,0.578329188,0.720106839,0.081548529,0.13155731,0.056870637,0.194678679,0.069915301,0.20931987,0.078609548,0.345149761,0.080661547,1.061299312,0.983355652,1.187356365,0.110182788,178.7192379,164.1901815,192.9505502,11.75575951,0.993863034,0.98625207,0.999999672,0.006992803,75.34014728,75.34014728,75.34014728,0,0,0,0,0,Bus
116,10.24603876,7.058996753,15.02402227,1.165093235,0,0,0,0,0,0,0,0,0,0,0,0,1.779666616,1.103248149,2.456085083,0.95660017,69.24778243,69.24778243,69.24778243,16.05346881,0,0,0,0,73.34345345,73.34345345,73.34345345,0.435901313,0,0,0,0,Walking
17,9.800968759,9.661588702,10.00294871,0.148022117,0.927438136,0.925069651,0.929806621,0.003349544,0.072923742,0.015298578,0.252023807,0.062731327,0.033054584,0.033054584,0.033054584,0.009283895,0.607115591,0.607115591,0.607115591,0.049254925,283.4034134,281.6295087,284.3770274,1.538688973,0.63400718,0.621215031,0.640612413,0.0110803,82.07060127,82.07060127,82.07060127,1.442309117,0,0,0,0,Car
146,9.596625326,9.057765993,10.06135397,0.343236397,0.813787949,0.804065591,0.826224564,0.007546528,0.061298248,0.017456081,0.141863672,0.031281643,0.039192656,0.016896668,0.064040971,0.019763504,0.635267065,0.376523394,0.986870312,0.315591532,143.1216614,140.6766749,145.5666479,3.457733021,0.947117737,0.938053348,0.960033458,0.009271628,89.75238174,89.75238174,89.75238174,0.037445572,0,0,0,0,Train
361,9.830452402,9.238884315,10.17068168,0.16310477,0.493963986,0.482011299,0.497714366,0.005665494,0.042899965,0.042899965,0.042899965,0.011601047,0.109690463,0.059764978,0.198424981,0.077047095,0.105751183,0.065960139,0.145542228,0.056273034,93.39422591,92.55638174,93.98973667,0.317852405,0.708676072,0.708676072,0.708676072,0.004830073,72.47325415,72.47325415,72.47325415,3.223243772,0,0,0,0,Still
4,9.793786566,9.528559476,10.16162202,0.148809061,0.354217263,0.310231628,0.369033737,0.012454353,0.03144349,0.003195794,0.161727354,0.028957557,0.034589008,0.008387901,0.165969435,0.027477752,0.247186434,0.041924008,0.878230509,0.165446196,136.3199164,132.0859651,148.2682997,3.268465021,0.922021974,0.905994714,0.962229098,0.012012635,0,0,0,0,0,0,0,0,Bus
94,9.946861307,9.018853257,10.63602236,0.463865958,0.992967211,0.988239312,0.998032922,0.004056026,0.475000779,0.111722372,0.884337594,0.223273601,0.548505298,0.304949519,0.856888425,0.174067922,0.856771086,0.671404943,1.084602214,0.169578189,315.9173767,315.3114751,316.5232783,0.856874242,0.820333307,0.806040171,0.853885381,0.015244895,89.56728902,89.56728902,89.56728902,2.050007902,0.5,0.5,0.5,0,Bus
162,10.04875382,9.51905035,10.93406077,0.353562188,0.666197093,0.646267438,0.679175405,0.01569884,0.041950396,0.018015256,0.054098236,0.016569101,0.046173541,0.011957564,0.084827431,0.018661999,0.70040049,0.70040049,0.70040049,0.303208614,218.4429308,215.0487766,223.1712269,2.378618745,0.90764516,0.901606109,0.912830357,0.00566063,81.44342597,79.53341761,83.35343432,2.701159721,16.01289,16.01289,16.01289,1.216622472,Car
